word	ID_participant	ID_partner	Lemma	POS
en	0510_1700_A	0510_1700_B	en	CCONJ
waarom	0510_1700_A	0510_1700_B	waarom	ADV
Leuven	0510_1700_A	0510_1700_B	Leuven	PROPN
eigenlijk	0510_1700_A	0510_1700_B	eigenlijk	ADJ
NA	0510_1700_B	0510_1700_A	NA	ADV
NA	0510_1700_B	0510_1700_A	NA	ADV
wel	0510_1700_B	0510_1700_A	wel	ADV
in	0510_1700_B	0510_1700_A	in	ADP
het	0510_1700_B	0510_1700_A	het	DET
begin	0510_1700_B	0510_1700_A	begin	NOUN
bevind	0510_1700_B	0510_1700_A	bevinden	VERB
ik	0510_1700_B	0510_1700_A	ik	PRON
me	0510_1700_B	0510_1700_A	me	PRON
van	0510_1700_B	0510_1700_A	van	ADP
plan	0510_1700_B	0510_1700_A	plan	NOUN
naar	0510_1700_B	0510_1700_A	naar	ADP
Brussel	0510_1700_B	0510_1700_A	Brussel	PROPN
te	0510_1700_B	0510_1700_A	te	ADP
verhuizen	0510_1700_B	0510_1700_A	verhuizen	VERB
maar	0510_1700_B	0510_1700_A	maar	CCONJ
dat	0510_1700_B	0510_1700_A	dat	SCONJ
was	0510_1700_B	0510_1700_A	zijn	AUX
een	0510_1700_B	0510_1700_A	een	DET
beetje	0510_1700_B	0510_1700_A	beetje	NOUN
te	0510_1700_B	0510_1700_A	te	ADP
veel	0510_1700_B	0510_1700_A	veel	PRON
te	0510_1700_B	0510_1700_A	te	ADP
te	0510_1700_B	0510_1700_A	te	ADP
ver	0510_1700_B	0510_1700_A	ver	ADJ
en	0510_1700_B	0510_1700_A	en	CCONJ
dan	0510_1700_B	0510_1700_A	dan	SCONJ
moet	0510_1700_B	0510_1700_A	moeten	AUX
ik	0510_1700_B	0510_1700_A	ik	PRON
nou	0510_1700_B	0510_1700_A	nou	ADV
ook	0510_1700_B	0510_1700_A	ook	ADV
een	0510_1700_B	0510_1700_A	een	DET
beetje	0510_1700_B	0510_1700_A	beetje	NOUN
Frans	0510_1700_B	0510_1700_A	Frans	PROPN
leren	0510_1700_B	0510_1700_A	leren	VERB
en	0510_1700_B	0510_1700_A	en	CCONJ
daar	0510_1700_B	0510_1700_A	daar	ADV
had	0510_1700_B	0510_1700_A	hebben	VERB
ik	0510_1700_B	0510_1700_A	ik	PRON
helemaal	0510_1700_B	0510_1700_A	helemaal	ADV
geen	0510_1700_B	0510_1700_A	geen	DET
zin	0510_1700_B	0510_1700_A	zin	NOUN
in	0510_1700_B	0510_1700_A	in	ADP
dus	0510_1700_B	0510_1700_A	dus	ADV
ik	0510_1700_B	0510_1700_A	ik	PRON
dacht	0510_1700_B	0510_1700_A	denken	VERB
dit	0510_1700_B	0510_1700_A	dit	PRON
zal	0510_1700_B	0510_1700_A	zullen	AUX
beetje	0510_1700_B	0510_1700_A	beetje	NOUN
makkelijker	0510_1700_B	0510_1700_A	makkelijk	ADJ
zijn	0510_1700_B	0510_1700_A	zijn	AUX
zou	0510_1700_B	0510_1700_A	zullen	AUX
zijn	0510_1700_B	0510_1700_A	zijn	AUX
als	0510_1700_B	0510_1700_A	als	SCONJ
ik	0510_1700_B	0510_1700_A	ik	PRON
naar	0510_1700_B	0510_1700_A	naar	ADP
naar	0510_1700_B	0510_1700_A	naar	ADP
Leuven	0510_1700_B	0510_1700_A	Leuven	PROPN
kom	0510_1700_B	0510_1700_A	komen	VERB
uit	0510_1700_B	0510_1700_A	uit	ADP
naast	0510_1700_B	0510_1700_A	naast	ADP
de	0510_1700_B	0510_1700_A	de	DET
hoofdstad	0510_1700_B	0510_1700_A	hoofdstad	NOUN
ik	0510_1700_B	0510_1700_A	ik	PRON
kan	0510_1700_B	0510_1700_A	kunnen	AUX
af	0510_1700_B	0510_1700_A	af	ADP
en	0510_1700_B	0510_1700_A	en	CCONJ
toe	0510_1700_B	0510_1700_A	toe	ADP
naar	0510_1700_B	0510_1700_A	naar	ADP
Brussel	0510_1700_B	0510_1700_A	Brussel	PROPN
gaan	0510_1700_B	0510_1700_A	gaan	VERB
ook	0510_1700_B	0510_1700_A	ook	ADV
centraal	0510_1700_B	0510_1700_A	centraal	ADJ
dus	0510_1700_B	0510_1700_A	dus	ADV
als	0510_1700_B	0510_1700_A	als	SCONJ
je	0510_1700_B	0510_1700_A	je	PRON
wilt	0510_1700_B	0510_1700_A	willen	VERB
naar	0510_1700_B	0510_1700_A	naar	ADP
brug	0510_1700_B	0510_1700_A	brug	NOUN
Brugge	0510_1700_B	0510_1700_A	Brugge	PROPN
ergens	0510_1700_B	0510_1700_A	ergens	ADV
naartoe	0510_1700_B	0510_1700_A	naartoe	ADP
gaan	0510_1700_B	0510_1700_A	gaan	VERB
je	0510_1700_B	0510_1700_A	je	PRON
kunt	0510_1700_B	0510_1700_A	kunnen	AUX
altijd	0510_1700_B	0510_1700_A	altijd	ADV
op	0510_1700_B	0510_1700_A	op	ADP
op	0510_1700_B	0510_1700_A	op	ADP
bezoek	0510_1700_B	0510_1700_A	bezoek	NOUN
gaan	0510_1700_B	0510_1700_A	gaan	VERB
Belgi√´	0510_1700_B	0510_1700_A	Belgi√	PROPN
is	0510_1700_B	0510_1700_A	zijn	AUX
een	0510_1700_B	0510_1700_A	een	DET
heel	0510_1700_B	0510_1700_A	heel	ADJ
klein	0510_1700_B	0510_1700_A	klein	ADJ
land	0510_1700_B	0510_1700_A	land	NOUN
dus	0510_1700_B	0510_1700_A	dus	ADV
als	0510_1700_B	0510_1700_A	als	SCONJ
je	0510_1700_B	0510_1700_A	je	PRON
op	0510_1700_B	0510_1700_A	op	ADP
bezoek	0510_1700_B	0510_1700_A	bezoek	NOUN
naar	0510_1700_B	0510_1700_A	naar	ADP
verschillende	0510_1700_B	0510_1700_A	verschillend	ADJ
plekken	0510_1700_B	0510_1700_A	plekek	NOUN
wil	0510_1700_B	0510_1700_A	willen	VERB
gaan	0510_1700_B	0510_1700_A	gaan	VERB
dan	0510_1700_B	0510_1700_A	dan	SCONJ
je	0510_1700_B	0510_1700_A	je	PRON
kan	0510_1700_B	0510_1700_A	kunnen	AUX
dat	0510_1700_B	0510_1700_A	dat	SCONJ
gewoon	0510_1700_B	0510_1700_A	gewoon	ADJ
doen	0510_1700_B	0510_1700_A	doen	VERB
dus	0510_1700_B	0510_1700_A	dus	ADV
je	0510_1700_A	0510_1700_B	je	PRON
inderdaad	0510_1700_A	0510_1700_B	inderdaad	ADV
dus	0510_1700_A	0510_1700_B	dus	ADV
NA	0510_1700_B	0510_1700_A	NA	ADV
Brussel	0510_1700_A	0510_1700_B	Brussel	PROPN
is	0510_1700_A	0510_1700_B	zijn	AUX
ook	0510_1700_A	0510_1700_B	ook	ADV
niet	0510_1700_A	0510_1700_B	niet	ADV
zo	0510_1700_A	0510_1700_B	zo	ADV
heel	0510_1700_A	0510_1700_B	heel	ADJ
ver	0510_1700_A	0510_1700_B	ver	ADJ
van	0510_1700_A	0510_1700_B	van	ADP
NA	0510_1700_B	0510_1700_A	NA	ADV
van	0510_1700_A	0510_1700_B	van	ADP
Leuven	0510_1700_A	0510_1700_B	Leuven	PROPN
precies	0510_1700_B	0510_1700_A	precies	ADJ
precies	0510_1700_B	0510_1700_A	precies	ADJ
dus	0510_1700_B	0510_1700_A	dus	ADV
twintig	0510_1700_A	0510_1700_B	twintig	NUM
minuutjes	0510_1700_A	0510_1700_B	minuut	NOUN
ofzo	0510_1700_A	0510_1700_B	ofzo	PROPN
en	0510_1700_B	0510_1700_A	en	CCONJ
in	0510_1700_B	0510_1700_A	in	ADP
vergelijking	0510_1700_B	0510_1700_A	vergelijking	NOUN
met	0510_1700_B	0510_1700_A	met	ADP
die	0510_1700_B	0510_1700_A	die	PRON
system	0510_1700_B	0510_1700_A	system	NOUN
dat	0510_1700_B	0510_1700_A	dat	SCONJ
we	0510_1700_B	0510_1700_A	we	PRON
hebben	0510_1700_B	0510_1700_A	hebben	AUX
in	0510_1700_B	0510_1700_A	in	ADP
het	0510_1700_B	0510_1700_A	het	DET
Verenigd	0510_1700_B	0510_1700_A	Verenigd	PROPN
Koninkrijk	0510_1700_B	0510_1700_A	koninkrijk	NOUN
dat	0510_1700_B	0510_1700_A	dat	SCONJ
is	0510_1700_B	0510_1700_A	zijn	AUX
veel	0510_1700_B	0510_1700_A	veel	PRON
beter	0510_1700_B	0510_1700_A	goed	ADJ
hier	0510_1700_B	0510_1700_A	hier	ADV
in	0510_1700_B	0510_1700_A	in	ADP
Belgi√´	0510_1700_B	0510_1700_A	Belgi√	PROPN
dingen	0510_1700_B	0510_1700_A	ding	NOUN
zijn	0510_1700_B	0510_1700_A	zijn	AUX
meestal	0510_1700_B	0510_1700_A	meestal	ADV
altijd	0510_1700_B	0510_1700_A	altijd	ADV
in	0510_1700_B	0510_1700_A	in	ADP
hier	0510_1700_B	0510_1700_A	hier	ADV
a	0510_1700_B	0510_1700_A	‡	CCONJ
lot	0510_1700_B	0510_1700_A	lot	NOUN
waarom	0510_1700_B	0510_1700_A	waarom	ADV
heb	0510_1700_B	0510_1700_A	hebben	VERB
jij	0510_1700_B	0510_1700_A	jij	PRON
hier	0510_1700_B	0510_1700_A	hier	ADV
gekozen	0510_1700_B	0510_1700_A	kiezen	VERB
om	0510_1700_B	0510_1700_A	om	ADP
om	0510_1700_B	0510_1700_A	om	ADP
hier	0510_1700_B	0510_1700_A	hier	ADV
te	0510_1700_B	0510_1700_A	te	ADP
komen	0510_1700_B	0510_1700_A	komen	VERB
om	0510_1700_B	0510_1700_A	om	ADP
mensen	0510_1700_B	0510_1700_A	mens	NOUN
te	0510_1700_B	0510_1700_A	te	ADP
helpen	0510_1700_B	0510_1700_A	helpen	VERB
Nederlands	0510_1700_B	0510_1700_A	Nederlands	PROPN
te	0510_1700_B	0510_1700_A	te	ADP
praten	0510_1700_B	0510_1700_A	praten	VERB
is	0510_1700_B	0510_1700_A	zijn	AUX
dat	0510_1700_B	0510_1700_A	dat	SCONJ
een	0510_1700_B	0510_1700_A	een	DET
een	0510_1700_B	0510_1700_A	een	DET
deel	0510_1700_B	0510_1700_A	deel	NOUN
van	0510_1700_B	0510_1700_A	van	ADP
uw	0510_1700_B	0510_1700_A	u	PRON
van	0510_1700_B	0510_1700_A	van	ADP
uw	0510_1700_B	0510_1700_A	u	PRON
vak	0510_1700_B	0510_1700_A	vak	NOUN
of	0510_1700_B	0510_1700_A	of	CCONJ
heel	0510_1700_A	0510_1700_B	heel	ADJ
voor	0510_1700_A	0510_1700_B	voor	ADP
dit	0510_1700_A	0510_1700_B	dit	PRON
project	0510_1700_A	0510_1700_B	project	NOUN
voor	0510_1700_B	0510_1700_A	voor	ADP
voor	0510_1700_B	0510_1700_A	voor	ADP
dit	0510_1700_B	0510_1700_A	dit	PRON
project	0510_1700_B	0510_1700_A	project	NOUN
bedoel	0510_1700_B	0510_1700_A	bedoelen	VERB
ik	0510_1700_B	0510_1700_A	ik	PRON
NA	0510_1700_A	0510_1700_B	NA	ADV
ik	0510_1700_A	0510_1700_B	ik	PRON
had	0510_1700_A	0510_1700_B	hebben	VERB
het	0510_1700_A	0510_1700_B	het	DET
gezien	0510_1700_A	0510_1700_B	zien	VERB
en	0510_1700_A	0510_1700_B	en	CCONJ
het	0510_1700_A	0510_1700_B	het	DET
klonk	0510_1700_A	0510_1700_B	klinken	VERB
me	0510_1700_A	0510_1700_B	me	PRON
gewoon	0510_1700_A	0510_1700_B	gewoon	ADJ
heel	0510_1700_A	0510_1700_B	heel	ADJ
interessant	0510_1700_A	0510_1700_B	interessant	ADJ
ik	0510_1700_A	0510_1700_B	ik	PRON
heb	0510_1700_A	0510_1700_B	hebben	VERB
zelf	0510_1700_A	0510_1700_B	zelf	ADV
ook	0510_1700_A	0510_1700_B	ook	ADV
opleiding	0510_1700_A	0510_1700_B	opleiding	NOUN
gedaan	0510_1700_A	0510_1700_B	doen	VERB
om	0510_1700_A	0510_1700_B	om	ADP
Nederlands	0510_1700_A	0510_1700_B	Nederlands	PROPN
te	0510_1700_A	0510_1700_B	te	ADP
geven	0510_1700_A	0510_1700_B	geven	VERB
aan	0510_1700_A	0510_1700_B	aan	ADP
anderstaligen	0510_1700_A	0510_1700_B	anderstalig	VERB
NA	0510_1700_B	0510_1700_A	NA	ADV
dus	0510_1700_B	0510_1700_A	dus	ADV
een	0510_1700_B	0510_1700_A	een	DET
beetje	0510_1700_B	0510_1700_A	beetje	NOUN
je	0510_1700_B	0510_1700_A	je	PRON
vrienden	0510_1700_B	0510_1700_A	vriend	NOUN
en	0510_1700_B	0510_1700_A	en	CCONJ
familie	0510_1700_B	0510_1700_A	familie	NOUN
NA	0510_1700_A	0510_1700_B	NA	ADV
wilt	0510_1700_B	0510_1700_A	willen	VERB
u	0510_1700_B	0510_1700_A	u	PRON
lesgeven	0510_1700_B	0510_1700_A	lesgeven	VERB
aan	0510_1700_B	0510_1700_A	aan	ADP
jonge	0510_1700_B	0510_1700_A	jong	ADJ
jonge	0510_1700_B	0510_1700_A	jong	ADJ
kinderen	0510_1700_B	0510_1700_A	kind	NOUN
of	0510_1700_B	0510_1700_A	of	CCONJ
oudere	0510_1700_B	0510_1700_A	oud	ADJ
mensen	0510_1700_B	0510_1700_A	mens	NOUN
wat	0510_1700_B	0510_1700_A	wat	PRON
is	0510_1700_B	0510_1700_A	zijn	AUX
uw	0510_1700_B	0510_1700_A	u	PRON
doelgroep	0510_1700_B	0510_1700_A	doelgroep	NOUN
ik	0510_1700_A	0510_1700_B	ik	PRON
heb	0510_1700_A	0510_1700_B	hebben	VERB
stage	0510_1700_A	0510_1700_B	stage	NOUN
gelopen	0510_1700_A	0510_1700_B	lopen	VERB
bij	0510_1700_A	0510_1700_B	bij	ADP
jonge	0510_1700_A	0510_1700_B	jong	ADJ
kinderen	0510_1700_A	0510_1700_B	kind	NOUN
en	0510_1700_A	0510_1700_B	en	CCONJ
ook	0510_1700_A	0510_1700_B	ook	ADV
bij	0510_1700_A	0510_1700_B	bij	ADP
volwassenen	0510_1700_A	0510_1700_B	volwassen	ADJ
ik	0510_1700_A	0510_1700_B	ik	PRON
moet	0510_1700_A	0510_1700_B	moeten	AUX
wel	0510_1700_A	0510_1700_B	wel	ADV
zeggen	0510_1700_A	0510_1700_B	zeggen	VERB
jonge	0510_1700_A	0510_1700_B	jong	ADJ
kinderen	0510_1700_A	0510_1700_B	kind	NOUN
das	0510_1700_A	0510_1700_B	das	NOUN
wel	0510_1700_A	0510_1700_B	wel	ADV
vermoeiend	0510_1700_A	0510_1700_B	vermoeien	VERB
vermoeiend	0510_1700_A	0510_1700_B	vermoeien	VERB
NA	0510_1700_B	0510_1700_A	NA	ADV
heftig	0510_1700_A	0510_1700_B	heftig	ADJ
NA	0510_1700_B	0510_1700_A	NA	ADV
en	0510_1700_A	0510_1700_B	en	CCONJ
ik	0510_1700_A	0510_1700_B	ik	PRON
vond	0510_1700_A	0510_1700_B	vinden	VERB
volwassenen	0510_1700_A	0510_1700_B	volwassen	ADJ
wel	0510_1700_A	0510_1700_B	wel	ADV
heel	0510_1700_A	0510_1700_B	heel	ADJ
fijn	0510_1700_A	0510_1700_B	fijn	ADJ
ouderen	0510_1700_A	0510_1700_B	oud	ADJ
of	0510_1700_A	0510_1700_B	of	CCONJ
boven	0510_1700_A	0510_1700_B	boven	ADP
de	0510_1700_A	0510_1700_B	de	DET
achttien	0510_1700_A	0510_1700_B	achttien	NUM
jaar	0510_1700_A	0510_1700_B	jaar	NOUN
maar	0510_1700_B	0510_1700_A	maar	CCONJ
als	0510_1700_B	0510_1700_A	als	SCONJ
zij	0510_1700_B	0510_1700_A	zij	PRON
boven	0510_1700_B	0510_1700_A	boven	ADP
achttien	0510_1700_B	0510_1700_A	achttien	NUM
jaar	0510_1700_B	0510_1700_A	jaar	NOUN
zijn	0510_1700_B	0510_1700_A	zijn	AUX
zijn	0510_1700_B	0510_1700_A	zijn	AUX
een	0510_1700_B	0510_1700_A	een	DET
beetje	0510_1700_B	0510_1700_A	beetje	NOUN
beter	0510_1700_B	0510_1700_A	goed	ADJ
verdragen	0510_1700_B	0510_1700_A	verdragen	VERB
ze	0510_1700_B	0510_1700_A	ze	PRON
ze	0510_1700_B	0510_1700_A	ze	PRON
zwijgen	0510_1700_B	0510_1700_A	zwijgen	VERB
beter	0510_1700_B	0510_1700_A	goed	ADJ
met	0510_1700_B	0510_1700_A	met	ADP
kinderen	0510_1700_B	0510_1700_A	kind	NOUN
zij	0510_1700_B	0510_1700_A	zij	PRON
willen	0510_1700_B	0510_1700_A	willen	VERB
gewoon	0510_1700_B	0510_1700_A	gewoon	ADJ
spelen	0510_1700_B	0510_1700_A	spelen	VERB
spelen	0510_1700_A	0510_1700_B	spelen	VERB
maar	0510_1700_B	0510_1700_A	maar	CCONJ
ze	0510_1700_B	0510_1700_A	ze	PRON
hebben	0510_1700_B	0510_1700_A	hebben	AUX
ook	0510_1700_B	0510_1700_A	ook	ADV
een	0510_1700_B	0510_1700_A	een	DET
talent	0510_1700_B	0510_1700_A	talent	NOUN
voor	0510_1700_B	0510_1700_A	voor	ADP
talen	0510_1700_B	0510_1700_A	taal	NOUN
te	0510_1700_B	0510_1700_A	te	ADP
leren	0510_1700_B	0510_1700_A	leren	VERB
als	0510_1700_B	0510_1700_A	als	SCONJ
kinderen	0510_1700_B	0510_1700_A	kind	NOUN
ze	0510_1700_B	0510_1700_A	ze	PRON
kunnen	0510_1700_B	0510_1700_A	kunnen	AUX
alles	0510_1700_B	0510_1700_A	alles	PRON
onmiddellijk	0510_1700_B	0510_1700_A	onmiddellijk	ADJ
beginnen	0510_1700_B	0510_1700_A	beginnen	VERB
om	0510_1700_B	0510_1700_A	om	ADP
op	0510_1700_B	0510_1700_A	op	ADP
te	0510_1700_B	0510_1700_A	te	ADP
pakken	0510_1700_B	0510_1700_A	pakken	VERB
dus	0510_1700_B	0510_1700_A	dus	ADV
veel	0510_1700_A	0510_1700_B	veel	PRON
sneller	0510_1700_A	0510_1700_B	snel	ADJ
heel	0510_1700_B	0510_1700_A	heel	ADJ
snel	0510_1700_B	0510_1700_A	snel	ADJ
maar	0510_1700_B	0510_1700_A	maar	CCONJ
als	0510_1700_B	0510_1700_A	als	SCONJ
een	0510_1700_B	0510_1700_A	een	DET
kind	0510_1700_B	0510_1700_A	kind	NOUN
niet	0510_1700_B	0510_1700_A	niet	ADV
niets	0510_1700_B	0510_1700_A	niets	PRON
wil	0510_1700_B	0510_1700_A	willen	VERB
doen	0510_1700_B	0510_1700_A	doen	VERB
dan	0510_1700_B	0510_1700_A	dan	SCONJ
dan	0510_1700_B	0510_1700_A	dan	SCONJ
doet	0510_1700_B	0510_1700_A	doen	VERB
die	0510_1700_B	0510_1700_A	die	PRON
niets	0510_1700_B	0510_1700_A	niets	PRON
dus	0510_1700_B	0510_1700_A	dus	ADV
NA	0510_1700_B	0510_1700_A	NA	ADV
ook	0510_1700_A	0510_1700_B	ook	ADV
sommige	0510_1700_A	0510_1700_B	sommig	DET
kinderen	0510_1700_A	0510_1700_B	kind	NOUN
zijn	0510_1700_A	0510_1700_B	zijn	AUX
niet	0510_1700_A	0510_1700_B	niet	ADV
gewend	0510_1700_A	0510_1700_B	wennen	ADJ
aan	0510_1700_A	0510_1700_B	aan	ADP
het	0510_1700_A	0510_1700_B	het	DET
Vlaams	0510_1700_A	0510_1700_B	Vlaams	ADJ
schoolsysteem	0510_1700_A	0510_1700_B	schoolsysteem	NOUN
is	0510_1700_B	0510_1700_A	zijn	AUX
het	0510_1700_B	0510_1700_A	het	DET
een	0510_1700_B	0510_1700_A	een	DET
heel	0510_1700_B	0510_1700_A	heel	ADJ
raar	0510_1700_B	0510_1700_A	raar	ADJ
schoolsysteem	0510_1700_B	0510_1700_A	schoolsysteem	NOUN
of	0510_1700_B	0510_1700_A	of	CCONJ
NA	0510_1700_A	0510_1700_B	NA	ADV
NA	0510_1700_B	0510_1700_A	NA	ADV
er	0510_1700_A	0510_1700_B	er	ADV
waren	0510_1700_A	0510_1700_B	zijn	AUX
kinderen	0510_1700_A	0510_1700_B	kind	NOUN
uit	0510_1700_A	0510_1700_B	uit	ADP
Syri√´	0510_1700_A	0510_1700_B	Syri√	PROPN
of	0510_1700_A	0510_1700_B	of	CCONJ
uit	0510_1700_A	0510_1700_B	uit	ADP
Afrika	0510_1700_A	0510_1700_B	Afrika	PROPN
NA	0510_1700_A	0510_1700_B	NA	ADV
ze	0510_1700_A	0510_1700_B	ze	PRON
ze	0510_1700_A	0510_1700_B	ze	PRON
wisten	0510_1700_A	0510_1700_B	weten	VERB
vluchtelingen	0510_1700_B	0510_1700_A	vluchteling	NOUN
niet	0510_1700_A	0510_1700_B	niet	ADV
hoe	0510_1700_A	0510_1700_B	hoe	ADV
ze	0510_1700_A	0510_1700_B	ze	PRON
zich	0510_1700_A	0510_1700_B	zich	PRON
moesten	0510_1700_A	0510_1700_B	moeten	AUX
gedragen	0510_1700_A	0510_1700_B	dragen	VERB
in	0510_1700_A	0510_1700_B	in	ADP
de	0510_1700_A	0510_1700_B	de	DET
klas	0510_1700_A	0510_1700_B	klas	NOUN
NA	0510_1700_B	0510_1700_A	NA	ADV
dus	0510_1700_A	0510_1700_B	dus	ADV
dat	0510_1700_A	0510_1700_B	dat	SCONJ
was	0510_1700_A	0510_1700_B	zijn	AUX
wel	0510_1700_A	0510_1700_B	wel	ADV
sommigen	0510_1700_A	0510_1700_B	sommig	PRON
gingen	0510_1700_A	0510_1700_B	gaan	VERB
bijvoorbeeld	0510_1700_A	0510_1700_B	bijvoorbeeld	ADV
borstelen	0510_1700_A	0510_1700_B	borstelen	VERB
of	0510_1700_A	0510_1700_B	of	CCONJ
klas	0510_1700_A	0510_1700_B	klas	NOUN
poetsen	0510_1700_A	0510_1700_B	poetsen	VERB
NA	0510_1700_B	0510_1700_A	NA	ADV
we	0510_1700_A	0510_1700_B	we	PRON
hebben	0510_1700_A	0510_1700_B	hebben	AUX
wel	0510_1700_A	0510_1700_B	wel	ADV
les	0510_1700_A	0510_1700_B	les	NOUN
NA	0510_1700_A	0510_1700_B	NA	ADV
NA	0510_1700_B	0510_1700_A	NA	ADV
het	0510_1700_B	0510_1700_A	het	DET
is	0510_1700_B	0510_1700_A	zijn	AUX
dus	0510_1700_B	0510_1700_A	dus	ADV
in	0510_1700_B	0510_1700_A	in	ADP
in	0510_1700_B	0510_1700_A	in	ADP
Europa	0510_1700_B	0510_1700_A	Europa	PROPN
ik	0510_1700_B	0510_1700_A	ik	PRON
blijf	0510_1700_B	0510_1700_A	blijven	VERB
ik	0510_1700_B	0510_1700_A	ik	PRON
is	0510_1700_B	0510_1700_A	zijn	AUX
NA	0510_1700_B	0510_1700_A	NA	ADV
meer	0510_1700_B	0510_1700_A	veel	PRON
neiging	0510_1700_B	0510_1700_A	neiging	NOUN
om	0510_1700_B	0510_1700_A	om	ADP
om	0510_1700_B	0510_1700_A	om	ADP
mensen	0510_1700_B	0510_1700_A	mens	NOUN
om	0510_1700_B	0510_1700_A	om	ADP
kinderen	0510_1700_B	0510_1700_A	kind	NOUN
stil	0510_1700_B	0510_1700_A	stil	ADJ
te	0510_1700_B	0510_1700_A	te	ADP
zijn	0510_1700_B	0510_1700_A	zijn	AUX
want	0510_1700_B	0510_1700_A	want	CCONJ
je	0510_1700_B	0510_1700_A	je	PRON
moet	0510_1700_B	0510_1700_A	moeten	AUX
stil	0510_1700_B	0510_1700_A	stil	ADJ
blijven	0510_1700_B	0510_1700_A	blijven	VERB
maar	0510_1700_B	0510_1700_A	maar	CCONJ
in	0510_1700_B	0510_1700_A	in	ADP
andere	0510_1700_B	0510_1700_A	ander	ADJ
landen	0510_1700_B	0510_1700_A	land	NOUN
is	0510_1700_B	0510_1700_A	zijn	AUX
er	0510_1700_B	0510_1700_A	er	ADV
meer	0510_1700_B	0510_1700_A	veel	PRON
NA	0510_1700_A	0510_1700_B	NA	ADV
focus	0510_1700_B	0510_1700_A	focus	NOUN
op	0510_1700_B	0510_1700_A	op	ADP
actieve	0510_1700_B	0510_1700_A	actief	ADJ
spelen	0510_1700_B	0510_1700_A	spelen	VERB
en	0510_1700_B	0510_1700_A	en	CCONJ
leren	0510_1700_B	0510_1700_A	leren	VERB
door	0510_1700_B	0510_1700_A	door	ADP
spelen	0510_1700_B	0510_1700_A	spelen	VERB
dus	0510_1700_B	0510_1700_A	dus	ADV
als	0510_1700_B	0510_1700_A	als	SCONJ
je	0510_1700_B	0510_1700_A	je	PRON
van	0510_1700_B	0510_1700_A	van	ADP
een	0510_1700_B	0510_1700_A	een	DET
ander	0510_1700_B	0510_1700_A	ander	ADJ
land	0510_1700_B	0510_1700_A	land	NOUN
komt	0510_1700_B	0510_1700_A	komen	VERB
en	0510_1700_B	0510_1700_A	en	CCONJ
je	0510_1700_B	0510_1700_A	je	PRON
moet	0510_1700_B	0510_1700_A	moeten	AUX
eigenlijk	0510_1700_B	0510_1700_A	eigenlijk	ADJ
stilzitten	0510_1700_B	0510_1700_A	stilzitten	VERB
en	0510_1700_B	0510_1700_A	en	CCONJ
gewoon	0510_1700_B	0510_1700_A	gewoon	ADJ
focus	0510_1700_B	0510_1700_A	focus	NOUN
hier	0510_1700_B	0510_1700_A	hier	ADV
en	0510_1700_B	0510_1700_A	en	CCONJ
soms	0510_1700_B	0510_1700_A	soms	ADV
is	0510_1700_B	0510_1700_A	zijn	AUX
het	0510_1700_B	0510_1700_A	het	DET
een	0510_1700_B	0510_1700_A	een	DET
beetje	0510_1700_B	0510_1700_A	beetje	NOUN
ongemakkelijk	0510_1700_B	0510_1700_A	ongemakkelijk	ADJ
in	0510_1700_B	0510_1700_A	in	ADP
het	0510_1700_B	0510_1700_A	het	DET
begin	0510_1700_B	0510_1700_A	begin	NOUN
dus	0510_1700_B	0510_1700_A	dus	ADV
wel	0510_1700_A	0510_1700_B	wel	ADV
ook	0510_1700_A	0510_1700_B	ook	ADV
interessant	0510_1700_A	0510_1700_B	interessant	ADJ
om	0510_1700_A	0510_1700_B	om	ADP
te	0510_1700_A	0510_1700_B	te	ADP
zien	0510_1700_A	0510_1700_B	zien	VERB
zo	0510_1700_A	0510_1700_B	zo	ADV
die	0510_1700_A	0510_1700_B	die	PRON
verschillen	0510_1700_A	0510_1700_B	verschil	VERB
tussen	0510_1700_A	0510_1700_B	tussen	ADP
kinderen	0510_1700_A	0510_1700_B	kind	NOUN
en	0510_1700_A	0510_1700_B	en	CCONJ
tussen	0510_1700_A	0510_1700_B	tussen	ADP
landen	0510_1700_A	0510_1700_B	land	NOUN
NA	0510_1700_B	0510_1700_A	NA	ADV
dat	0510_1700_A	0510_1700_B	dat	SCONJ
is	0510_1700_A	0510_1700_B	zijn	AUX
wel	0510_1700_A	0510_1700_B	wel	ADV
wel	0510_1700_A	0510_1700_B	wel	ADV
fijn	0510_1700_A	0510_1700_B	fijn	ADJ
NA	0510_1700_B	0510_1700_A	NA	ADV
soms	0510_1700_A	0510_1700_B	soms	ADV
zijn	0510_1700_A	0510_1700_B	zijn	AUX
kinderen	0510_1700_A	0510_1700_B	kind	NOUN
wel	0510_1700_A	0510_1700_B	wel	ADV
interessant	0510_1700_A	0510_1700_B	interessant	ADJ
ook	0510_1700_A	0510_1700_B	ook	ADV
zo	0510_1700_B	0510_1700_A	zo	ADV
maar	0510_1700_A	0510_1700_B	maar	CCONJ
ze	0510_1700_A	0510_1700_B	ze	PRON
zijn	0510_1700_A	0510_1700_B	zijn	AUX
ondertussen	0510_1700_A	0510_1700_B	ondertussen	ADV
het	0510_1700_A	0510_1700_B	het	DET
is	0510_1700_A	0510_1700_B	zijn	AUX
wel	0510_1700_A	0510_1700_B	wel	ADV
vermoeiend	0510_1700_A	0510_1700_B	vermoeien	VERB
zeg	0510_1700_A	0510_1700_B	zeggen	VERB
